Latitude,Longitude,Stop/Station Name
49.676027000000005,6.134868,Heisdorf. Altersheem
49.545782,6.137898000000001,Bivange. Edward Steichen
49.677546,6.121816,Steinsel. Bourgaass
49.548389,6.151175,Roeser. Op der Hoehl
49.596337,6.213847,Contern. Weiergewan
49.633084999999994,6.210387,Senningerberg. Lou Hemmer
49.616959,6.215987,Sandweiler. Hiel
49.614514,6.216283,Sandweiler. rue d'Itzig
49.677834000000004,6.122859,Steinsel. Schoul
49.547211,6.150051,Roeser. Kiirfecht
49.596823,6.21542,Contern. Kuehne & Nagel
49.656907000000004,6.191491,Waldhaff
49.593775,6.21569,Contern. Rond Point Z.I.
49.67902,6.129636,Müllendorf/Mëlleref
49.616310999999996,6.219151,Sandweiler. Kiirch
49.542483000000004,6.133744999999999,Berchem. Gare
49.636590999999996,6.01195,Mamer. Scoutshome
49.544658,6.149539,Roeser. Oradour
49.640888000000004,6.0139,Capellen. Pafebruch
49.615718,6.2218029999999995,Sandweiler. Schiltzperdgen
49.634856,6.215609,Aéroport Luxembourg/Findel
49.541081,6.135902,Bivange. Schoul
49.61526,6.222855,Sandweiler. Apdikt
49.641895,6.011545,Capellen. Eechterfeld
49.682679,6.1295470000000005,Müllendorf. Op der Muschel
49.540892,6.145206,Roeser. Gemeng
49.682832,6.129645,Müllendorf. Op der Muschel
49.639359999999996,6.216472,Senningerberg. Autobunn
49.593506,6.222297,Contern. I.E.E.
49.540155,6.143552,Roeser. Bei der Uelzecht
49.682292,6.138014,Bouferknupp
49.613192,6.226783,Sandweiler. Koschterjanshaff
49.613516,6.226846,Sandweiler. Rue d'Oetrange
49.61784,5.998529,Holzem. Mamerstrooss
49.667316,6.038333000000001,Kehlen. Um Knapp
49.547562,6.173935,Weiler-la-Tour. Camping
49.666103,6.035051999999999,Kehlen. Op der Héicht
49.641751,6.00608,Capellen. Hirebesch
49.586484999999996,6.223367,Contern. Birewee
49.667514000000004,6.0344050000000005,Kehlen. Bei Fiewer
49.536937,6.144882,Crauthem. Am Gruef
49.615916,5.993054,Holzem. Festsall
49.533458,6.125097,Livange. Geespelt
49.584759000000005,6.225569,Contern. Kräizgaass
49.562727,6.018053,Reckange/Mess. Wollefskaul
49.644421,6.220895,Senningerberg. Laangschib
49.670741,6.0359419999999995,Kehlen. Schaarfeneck
49.641553,6.001918,Capellen. Hireknapp
49.622811,6.231664,Neuhaeusgen. Ennescht Neihaischen
49.667388,6.029065,Kehlen. Enneschte Buer
49.645131,6.2212629999999995,Senningerberg. Rue du Golf
49.534734,6.144792,Crauthem. Beim Schlass
49.585263,6.227619,Contern. Kiircheplaz
49.688432,6.089616,Direndall
49.614171999999996,5.990142,Holzem. Bréck
49.533879999999996,6.08167,Abweiler
49.623602000000005,6.234541,Neuhaeusgen. Kiischtewee
49.663136,6.0188440000000005,Kehlen. Zone Industrielle 1
49.588867,5.99327,Dippëcherbierg
49.586908,6.231179,Contern. Millewee
49.565154,6.215061,Syren. Troudelermillen
49.689313,6.14037,Boufer. Maison de Retraite
49.678364,6.0447690000000005,KEHLEN. Katterwang
49.64567,6.224976,Senningerberg. Mënsterbësch
49.529835,6.11991,Livange. Am Duerf
49.533062,6.076465,Abweiler. Cité
49.662471000000004,6.013873,Kehlen. Zone Industrielle 2
49.638281,6.232239,Findel. Cargo Center
49.564345,6.007275,Reckange/Mess. Findel
49.528459999999995,6.101725,Bettembourg. Fankenacker
49.647153,5.998115,Olm. Dréischelsfeld
49.646084,6.227978,Senningerberg. rue du Bois
49.685906,6.058064,Meispelt. Kräizwee
49.565234999999994,6.2199599999999995,Syren. Nidderbaach
49.650138,6.225983,Senningerberg. Charlys Statioun
49.607583,6.2417050000000005,Oetrange. Prisong
49.562096999999994,6.007329,Reckange/Mess. Am Duerf
49.650165,6.22663,Senningerberg. Kapell
49.587509999999995,5.988092,Dippach. Um Däich
49.664395,6.012183,Kehlen. Zone Industrielle 3
49.527408,6.1328190000000005,Peppange. Kirchwois
49.572786,5.996165,Bettange. Bei der Barriär
49.572497999999996,5.996344000000001,Dippach-Reckange. Gare
49.644214,5.992515,Capellen. Police
49.550825,6.204903,Hassel. Dielchen
49.578943,5.991221,Dippach. Op der Haard
49.576309,5.992794,Bettange. Këscht
49.552021,6.207186,Hassel. Killebierg
49.655145000000005,6.224581,Senningerberg. Breedewues
49.622676,6.242622,Neuhaeusgen. Iewescht Neihaischen
49.694023,6.1409,Helmdange. Fautelfiels
49.525709,6.100817,Bettembourg. 12 Gargullen
49.587564,5.9856110000000005,Dippach. Um Pull
49.562933,6.221956,Syren. Klappsbréck
49.540964,6.035843,Pontpierre. Leideleng
49.561208,6.220598000000001,Syren. Rue de Hassel
49.651091,5.99478,Olm. Kräizwee
49.655198999999996,5.998043,Olm. Kréimerech
49.696378,6.1314519999999995,Hünsdorf. Alsbich
49.696567,6.130167,Hünsdorf. Eglise
49.587402000000004,5.983804,Dippach. Bei der Crèche
49.54705,6.203735,Weiler-la-Tour. Pekebierg
49.651675,6.2310620000000005,Senningerberg. Gromscheed
49.550043,6.208858,Hassel. Karmesch
49.524918,6.0876209999999995,Bettembourg. Route d'Abweiler
49.539714000000004,6.034018,Pontpierre. Lëtzebuergerstr.
49.524046000000006,6.129771,Peppange. Musée
49.690014,6.055619,Meispelt. Bei Mëllesch
49.693349,6.067809,Keispelt. Bei Péickes
49.523579,6.126796,Peppange. Duerfplaz
49.575590000000005,5.988641,Bettange. Dippecherstrooss
49.692144,6.06077,Meispelt. Kuesselt
49.64976,6.234819,Senningerberg. Rue des Résidences
49.533916,6.180201,Weiler-la-Tour. Schlammestee
49.58778,5.980685,Dippach. Bei der Kapell
49.658623999999996,6.227511,Hostert. Stade Jos Becker
49.638515000000005,5.982419999999999,Capellen. Gare
49.53949,6.194296,Weiler-la-Tour. Huehlgaass
49.542007,6.199429,Weiler-la-Tour. Gëltz
49.690931,6.1719669999999995,Asselscheuer/Uesselscheier
49.64594,6.238882,Senningen. Duerfplaz
49.645913,5.985998,Capellen. Klouschter
49.694904,6.066568,Keispelt. Spellen Eck
49.587825,6.245876,Milbech
49.548982,6.012795,Ehlange. Am Pull
49.648232,6.237929,Senningerberg. Rue des Pins
49.692819,6.167544,Klingelscheuer
49.698347,6.140936,Lorentzweiler. Gare
49.54874,6.212598000000001,Hassel. Küneftchen
49.655621000000004,6.232616999999999,Hostert. Kierfecht
49.574332,5.985333,Bettange. Spillplaz
49.672683,6.011446,Nospelt. Kräizhiel
49.537548,6.030881,Pontpierre. Beim Kueb
49.57461,5.9847660000000005,Bettange. Duerf
49.699453000000005,6.138787000000001,Lorentzweiler. Beim Atelier
49.545827,6.015473,Ehlange. Am Brill
49.646183,5.984164,Capellen. Centre de Réadaptation
49.594746,6.250191,Moutfort. Bombasch
49.520064,6.114571,Bettembourg. Peppenger Schleid
49.658669,6.2318620000000005,Hostert. Charlys Gare
49.519991999999995,6.100035,Bettembourg. Al Gemeng
49.519596,6.109788,Bettembourg. Am Dräieck
49.654489,6.2362660000000005,Hostert. Binnewee
49.662453,6.2287870000000005,Rameldange. Op der Bunn
49.657428,6.233992,Hostert. Am Bruch
49.520136,6.091486,Bettembourg. Rousegärtchen
49.649248,6.24086,Senningen. Martinus
49.673276,6.008938,Nospelt. Pompjeesbau
49.649338,6.2410760000000005,Senningerberg. Martinus
49.540353,6.020894,Wickrange. Rumbaach
49.652448,6.239476,Hostert. Betzberg
49.536334000000004,6.028049,Pontpierre. Koppbierg
49.534779,6.0304400000000005,Pontpierre. Paschtoueschhaus
49.51832,6.097572,Bettembourg. Kiircheplaz
49.536613,6.026117,Pontpierre. Pompjeesbau
49.701502000000005,6.142914,Lorentzweiler. Am Duerf
49.587995,6.251583999999999,Moutfort. Juxgaass
49.649167,6.243278,Senningen. Um Kiem
49.519686,6.083036,Fennange. Rue des Champs
49.614559,6.255989,Schrassig. Schlassgewan
49.664053,6.230504,Rameldange. Am Duerf
49.691776000000004,6.18412,Eisenborn. Am Duerf
49.517223,6.1102739999999995,Bettembourg. Coin Mertens / Marie-Thérèse
49.702446,6.140864,Lorentzweiler. An der Kléck
49.535489,6.02618,Pontpierre. Op der Bréck
49.673708000000005,6.005073,Nospelt. Beim Gliesener
49.687982,6.029892,Dondelange/Dondel
49.665869,6.230109,Rameldange. Beim Bësch
49.587393,5.971903,Dippach. Op der Kopp
49.53379,6.028759,Pontpierre. Freschpesch
49.599726000000004,6.2568790000000005,Oetrange. Trengen Knapp
49.533476,6.029155,Pontpierre. Bei der Kierch
49.516513,6.101968,Bettembourg. Gare
49.646147,5.977368,Capellen. Ponts & Chaussées
49.609632,6.25865,Schrassig. Bastenhaff
49.518976,6.075881,Fennange. Am Duerf
49.549,6.001441000000001,Pissange. Wäschbur
49.612976,6.259,Schrassig. Schwaarz Kaz
49.531040000000004,6.032589,Pontpierre. Steewee
49.699273,6.166582,Blaschette. r.de Wormeldange
49.703102,6.148162999999999,Lorentzweiler. rue de Blaschette
49.575204,6.248914,Medingen
49.602495000000005,6.2591529999999995,Oetrange. Gare
49.659279999999995,6.239512,Oberanven. Rue Schetzel
49.649751,6.247251,Senningen. Kierch
49.587284999999994,6.255611,Moutfort. Syrbréck
49.601389000000005,6.260241000000001,Oetrange. Éiter
49.518275,6.069605999999999,Huncherange. Rue d'Esch 1
49.661536,6.239655,Oberanven. rue d'Ernster
49.5273,6.0364,Bergem. Steebréckerwee
49.594944,6.260187,Oetrange. Kurzebierg
49.657581,6.243754,Oberanven. Fielsenhaus
49.659064,6.242775,Oberanven. Gemeng
49.587906,6.258605,Moutfort. Kapell
49.61801,6.262398,Schuttrange. Um Grousbuer
49.513232,6.110103,Bettembourg. Café du Stadion
49.702248,6.164694,Blaschette. Kreizung
49.664107,6.238963,Rameldange. Bounert
49.534932,6.016957,Pontpierre. Pafenheck
49.524172,6.041487999999999,Bergem. Centre
49.517664,6.064357,Huncherange. Kreizung
49.702536,6.166375,Blaschette. Op der Kräizung
49.669519,6.2341,Rameldange. Beiebierg
49.573721,6.253202,Medingen. Aire de virage
49.513025,6.09305,Bettembourg. Cactus
49.585308000000005,5.965673000000001,Sprinkange. Um Kierker
49.521349,6.048131,Bergem. Raedelsboesch
49.650496999999994,6.252231,Niederanven. Routscheed
49.703174,6.166717,Blaschette. Rue de Fischbach
49.523633000000004,6.039933,Bergem. Beim Nëssert
49.517790000000005,6.0582080000000005,Huncherange. R. Résistance
49.522104,6.043124,Bergem. Am Haff
49.516252,6.064312,Huncherange. Kiirch
49.585874,6.261248,Moutfort. Kiem
49.532514,6.016714,Foetz. Armschlag
49.522581,6.185415,Frisange. Hau
49.658147,6.248465,Oberanven. Routstrach
49.655530999999996,6.2506580000000005,Niederanven. Op de Wolleken
49.621103000000005,6.266299,Schuttrange. Kreizung
49.661545000000004,5.979211,Goetzingen. Kiirch
49.579905,5.965242,Sprinkange/Sprénkeng
49.665644,6.2421809999999995,Rameldange. Rëtsch
49.615377,5.957421,Garnich. Rixegoard
49.580471,5.964352,Sprinkange. Place de l'Eglise
49.651531,6.254721,Niederanven. Laach
49.662380999999996,5.97877,Goetzingen. Kreiz
49.602647999999995,6.267855,Oetrange. Staefeld
49.557926,5.979508,Limpach. Kiirch
49.519345,6.045641000000001,Bergem. Blummestrooss
49.509349,6.118786,Bettembourg. Parc Merveilleux
49.623746000000004,6.267837,Schuttrange. Kiercheplaz
49.651226,6.256851999999999,Niederanven. Minsbecherstrooss
49.695515,6.025128,Dondelange. Pompstatioun
49.555958000000004,5.979858,Limpach. Uecht
49.582593,5.96108,Schouweiler. Bei der Schoul
49.509034,6.093329,Bettembourg. Scheleck
49.630416,6.2677830000000005,Munsbach. Kulturzentrum
49.619637,6.270273,Schuttrange. Kanecherstrooss
49.517736,6.045569,Bergem. Naerzengerstrooss
49.508243,6.103226,Bettembourg. Krackelshaff-IFSB
49.70232,6.040751,Ansembourg. Kapell
49.633957,6.267028,Munsbach. Minsber Baach
49.64967,6.259692,Niederanven. Millen
49.631099,6.268682,Munsbach. Gare
49.643018,6.263881,Niederanven. Jacques Lamort
49.58146,5.9597489999999995,Schouweiler. Bei der aler Schoul
49.630765999999994,6.269068,Munsbach. Op der Gare
49.507298999999996,6.107056,Bettembourg. Krackelshaff-MOOG
49.611466,5.952873,Garnich. Holzemerstroos
49.643827,6.264583,P.A.S.-Bombicht
49.714195000000004,6.127866,Lintgen. An der Kléck
49.616653,5.952171,Garnich. Schmëtt
49.638353,6.268033999999999,Munsbach. Parc d'Activité Syrdall
49.510498999999996,6.158303,Hellange. Hoëner Halt
49.701242,6.193631,Imbringen. Am Duerf
49.585136999999996,5.955929,Schouweiler. Belair
49.581666999999996,5.957349,Schouweiler. Kiirch
49.621831,6.27332,Schuttrange. Al-Schëtter Mëtt
49.50614,6.1260769999999996,Bettembourg. Mosselter
49.582978999999995,5.95636,Schouweiler. Kierfecht
49.61357,5.950149,Garnich. Brill
49.587834,5.953906,Schouweiler. Hiel
49.710221999999995,6.058694,Marienthal
49.610972,5.949717,Garnich. Botterkräiz
49.573514,5.960136,Schouweiler. Gare
49.652951,6.26211,Niederanven. Geisfeld
49.528352000000005,6.010421,Foetz. Feitzerhaff
49.507569000000004,6.148433,Hellange. Kiirch
49.673896,6.24397,Ernster. Engelshaff
49.516576,6.1877699999999995,Frisange. Aal Gemeng
49.638883,6.270372,P.A.S.-Stackint
49.644313000000004,6.267837,P.A.S.-Aalbaach
49.50996,6.060932,Noertzange. Rue Principale
49.504441,6.108979,Bettembourg. Krackelshaff-P&T
49.50614,6.141943,Hellange. Beteburgerstrooss
49.515902000000004,6.1886779999999995,Frisange. Op der Kräizong
49.600877000000004,5.948180000000001,Dahlem. Um Pëtz
49.646704,5.956918,Wandhaff
49.717917,6.11982,Prettingen
49.717773,6.090039,Schoenfels. Duerf
49.597928,5.946904,Dahlem. Um Eck
49.631458,6.276322,Uebersyren. Kreizgaass
49.597928,5.9467870000000005,Dahlem. rue de Hivange
49.647576,5.955506,Windhof. Ecoparc
49.533404,5.995706,Mondercange. Kummerhéicht
49.507893,6.058972,Noertzange. Route de Kayl
49.510068,6.049848,Noertzange. Lohrwies
49.539076,5.986717,Mondercange. Mausereck
49.508288,6.056473,Noertzange. Am Duerf
49.581011,5.951048,Schouweiler. Schéiferwee
49.538959000000006,5.986169,Mondercange. Blach
49.641086,6.274102,Munsbach. Aisvull
49.700882,6.017676,Bour
49.604284,6.280664,Lenningen. Hakenhaff
49.516657,6.1980889999999995,Frisange. Ennescht Duerf
49.719885,6.118858,Gosseldange. Op der Uelzechtbréck
49.719165999999994,6.091486,Schoenfels. Schlass
49.643288,6.2738949999999996,P.A.S.-Bekassin
49.533584000000005,5.992236,Mondercange. Kazebach
49.720344,6.125115,Lintgen. Kräizung
49.512783,6.189801,Frisange. Cité Aaluecht
49.532424,5.993225,Mondercange. Steebréckenerstrooss
49.712685,6.048122,Hollenfels. Schoul
49.720684999999996,6.123083,Lintgen. Gare
49.52499,6.005548999999999,Foetz. Wacquant
49.507937,6.050513,Noertzange. Gare
49.525251000000004,6.004579,Foetz. Rond Point
49.694320000000005,6.000712999999999,Roodt/Bour. Bréck
49.522166999999996,6.009244,Foetz. Am Butterbrill
49.528739,5.997028,Mondercange. Krombach
49.57622,6.275657,Ersange/Ierséng
49.521152,6.01079,Foetz. Am Brill
49.722079,6.116314,Gosseldange. Vor Bell
49.679434,6.248285,Ernster. Duerfplaz
49.533196999999994,5.988587,Mondercange. Police
49.531498,5.990861,Mondercange. Pafenheck
49.715382,6.051556,Hollenfels. Vereinsbau
49.717782,6.062289,Kuelbecherhaff
49.669546000000004,5.965152,Goeblange. Giewel
49.53113,5.990618,Mondercange. Dokter
49.578206,5.946715,Schouweiler. Kastill
49.546951,6.255414,Dalheim. Waasserklapp
49.535373,5.983589,Mondercange. Kierfecht
49.532595,5.98696,Mondercange. A Bosselesch
49.704019,6.211987000000001,Bourglinster. Buchholz
49.531184,5.987948,Mondercange. Centre
49.682992999999996,6.247647,Ernster. Naasswiss
49.49707,6.113708,Dudelange. Eurohub
49.497842999999996,6.087171,Dudelange. LNS
49.530635,5.987014,Mondercange. A.Thinnes
49.531597,5.985530000000001,Mondercange. J.Bleser Plaz
49.528945,5.987796,Mondercange. Musekssall
49.703435,6.217731,Bourglinster. Am Duerf
49.691299,6.239619,Gonderange. Stohlbour
49.542825,6.256663,Dalheim. Poste
49.72625,6.11564,Gosseldange. Kapell
49.528478,5.987337,Mondercange. Rommelterhiel
49.572309000000004,6.281132,Trintange. Trenteng
49.533188,6.245687,Filsdorf. Wäschbour
49.534240000000004,6.247827,Filsdorf. Op der Plaz
49.496036,6.081633999999999,Dudelange. Rue des Lamineurs
49.52037,6.2257489999999995,Aspelt. Gare
49.543166,6.258982,Dalheim. Gemeng
49.506778000000004,6.193864,Frisange. Park & Ride
49.4952,6.085131,Dudelange. Soibelkaul
49.529323,5.983166000000001,Mondercange. Schwämm
49.507461,6.027303,Schifflange. Poto
49.493536999999996,6.110615,Dudelange. Riedgen 3
49.728038,6.114562,Gosseldange. rte. de Schoenfels
49.695659,5.987319,Septfontaines. Simmerfarm
49.494858,6.081283,Dudelange. Rue des Modeleurs
49.495173,6.077319,Dudelange. Rue des Mouleurs
49.495398,6.075566,Dudelange. Rue des Bobineurs
49.524522999999995,5.988658999999999,Mondercange. Dirbett
49.70704,6.217461,Bourglinster. Am Brill
49.692935,6.243701000000001,Gonderange. Am Duerf
49.693565,6.242748000000001,Gonderange. Op der Breck
49.493069,6.094111,Dudelange. Rue de Hellange
49.569568,6.284044000000001,Roedt
49.507488,6.02182,Schifflange. Gringe Wee
49.492782,6.089212,Dudelange. Biereng
49.493033000000004,6.086156,Dudelange. Birenger Barrière
49.493051,6.084556,Dudelange. rue Ribeschpont
49.510166999999996,6.014233,Schifflange. Paerchen
49.492665,6.088088,Dudelange. Dennewald
49.492988000000004,6.084574,Dudelange. Rue Ribeschpont
49.493249,6.081751000000001,Dudelange. Schoul Ribeschpont
49.492674,6.0864970000000005,Dudelange-Burange. Gare
49.670085,5.952648,Koerich. Weidewee
49.491649,6.099019,Dudelange. Rue Curie
49.540658,6.261652,Dalheim. Hossegaass
49.491568,6.095639,Dudelange. Rue Jacques Thiel
49.692926,6.247764,Gonderange. Schoul
49.650237,5.936926000000001,Hagen. Bréck
49.603609999999996,5.926813,Hivange. Kleng Béiwéng
49.729414,6.079845,Mersch. Hunnebour
49.490382000000004,6.097878,Dudelange. Am Boujel
49.521547,5.987005,Mondercange. Parking Kopp
49.490507,6.093383,Dudelange. Rue Pasteur
49.489824,6.112063,Dudelange. Riedgen 2
49.490516,6.090075,Dudelange. Rue Alexandre Fleming
49.713224,6.012759,Tuntange. Weisserchen
49.670021999999996,5.949313,Koerich. Gemeng
49.517835,6.233147,Aspelt. Am Grëndchen
49.506355,6.016498,Schifflange. Niddeschgaass
49.496072,6.04939,Kayl. Rue de Noertzange
49.489501000000004,6.094866000000001,Dudelange. Maison de retraite
49.604931,5.924386,Hivange. Areler Strooss
49.692621,6.252393,Gonderange. Op der Gare
49.520055,5.986321,Mondercange. Cité Steichen
49.701664,5.985656,Leesbach
49.692837,6.253355,Gonderange. Eeschëlerstr.
49.489321000000004,6.084366999999999,Dudelange. Rue Jean Simon
49.716469000000004,6.016148,Tuntange. Knupp
49.498175,6.036751000000001,Kayl. Stellwierk
49.491298,6.068159,Dudelange. Butschebuerg
49.488862,6.08558,Dudelange. Rue Marcel Schmit
49.659253,6.287361,Roodt/Syre. Rothoicht
49.489042,6.082623,Dudelange. Route de Luxembourg
49.548802,6.277095,Gondelengermillen
49.525655,5.974616999999999,Ehlerange. Monnerecherstrooss
49.505969,6.011671,Schifflange. Stadhaus
49.487838,6.091891,Dudelange. Rue Fany Schumacher
49.506499,6.010026,Schifflange. Gare
49.507425,6.007509,Schifflange. Ecole Nelly Stein
49.505654,6.011069,Schifflange. Stadhaus
49.573945,5.929078,Bascharage. Industriezon
49.540487,5.953987000000001,Sanem. W.S.A.
49.699785,6.246928,Gonderange. Mierchen
49.648646,5.929168,Hagen. Kiirch
49.486795,6.090821,Dudelange. Rue du Parc
49.507407,6.004534,Schifflange. Brill
49.48897,6.069732,Dudelange. Rue Angeldall
49.507461,6.004174,Schifflange. Cité Emile Mayrisch
49.735625,6.116521,Rollingen. Lëtzebuergerstr.
49.486273,6.0912440000000005,Dudelange. Pullewee
49.716747999999995,6.009666,Tuntange. Duerf
49.495757,6.035969000000001,Kayl. Broucherbierg
49.485411,6.111415,Dudelange. Riedgen 1
49.67057,5.9424269999999995,Koerich. Fuurt
49.48657,6.0850230000000005,Dudelange. Route de Burange
49.505367,6.007554,Schifflange. Huele Wee
49.605237,6.305969,Canach. Z.A. Rëckschleed
49.649131,5.927944999999999,Hagen. 2 Stengëforterstrooss
49.6575,6.292584,Roodt/Syre. Z.I. Rothoicht
49.556785,6.287676,Waldbredimus. Kiirch
49.485626,6.088628,Dudelange. Centre Sportif
49.510508,5.994484,Esch/Alzette. Bd. Pierre Dupong
49.506958000000004,6.00172,Schifflange. Cité Benn
49.71771,6.00901,Tuntange. Kiirch
49.491838,6.04681,Kayl. abri P.&Ch.
49.485222,6.089509,Dudelange. Centre Sportif
49.486795,6.072483,Dudelange. Route de Kayl
49.485535999999996,6.081913,Dudelange. Nudelsfabrik
49.484367999999996,6.0967,Dudelange. Rue de la Paix
49.484332,6.097419,Dudelange. Rue Nic Biever
49.488098,6.062892,Dudelange. Scherr
49.484341,6.093536,Dudelange. Rue Léon Weyrich
49.701295,6.250380000000001,Junglinster. Lycée
49.483585999999995,6.102417,Dudelange. Waldschoul
49.6286,5.917797,Kahler. Schmëtt
49.486238,6.070254,Dudelange. Rue Schortgen
49.4928,6.036877,Kayl. Barrière
49.510436,5.990483,Esch/Alzette. Lallenger Schoul
49.703579,6.248078,Junglinster. Op der Fréinen
49.572956,5.924008000000001,Bascharage. Bommertbesch
49.48328,6.090839,Dudelange. Lycée Nic Biever
49.679551000000004,5.945465,Koerich. SES
49.485986,6.066514,Dudelange. Scherrwee
49.647953,5.9229199999999995,Kleinbettingen. Kiirfecht
49.510994000000004,5.987858999999999,Esch/Alzette. Kierfecht Lall.
49.709996999999994,5.986771,Greisch. Op der Quaert
49.484566,6.075494,Dudelange. rue Aloyse Kayser
49.573172,5.923064,Bascharage. Rue de Schouweiler
49.631422,5.916780999999999,Kahler. Kiirch
49.651208000000004,5.923927,Hagen. Laach
49.557252000000005,6.293168,Waldbredimus. Hanner Lautesch
49.48337,6.083036,Dudelange. Ville
49.482965,6.086551,Dudelange. Jugendhaus
49.523426,5.966311,Ehlerange. Schoul
49.507866,5.992299,Esch/Alzette. Bd Aloyse Meyer
49.483127,6.080851999999999,Dudelange. Kierfecht
49.503757,6.000668,Schifflange. Millchen
49.525889,5.961880000000001,Ehlerange. Keupewee
49.483001,6.080376,Dudelange. Rue de la Vallée
49.482336,6.085715,Dudelange. Square Mayrisch
49.510293,5.985899,Esch/Alzette. Bd. Hubert Clement
49.481141,6.101761,Dudelange. Lenkeschléi
49.481598999999996,6.090264,Dudelange. Breiningerbierg
49.510715000000005,5.9845239999999995,Esch/Alzette. Lycée Tech.Lal.
49.482031,6.082605,Dudelange. Gare
49.720137,6.003689,Tuntange. Sëllerstrooss
49.522419,5.96481,Ehlerange. Centre
49.527938,5.957268,Ehlerange. Rousebësch
49.571995,5.920511,Bascharage. Bommelscheier
49.699273,5.964729,Septfontaines. Schoul
49.635351,5.914839,Kahler. Gare
49.741153999999995,6.113708,Rollingen. Veräinsbau
49.654561,6.302346,Mensdorf. Ennen am Duerf
49.489186,6.038836,Kayl. Am Pull
49.573765,5.919307,Hautcharage. Stade
49.50711,5.989881,Esch/Alzette. Lallenger Kiirch
49.722114000000005,6.218081,Altlinster
49.481725,6.08016,Dudelange. Rue Gaffelt
49.52792,5.956432,Soleuvre. Rousebësch
49.646263,5.91786,Kleinbettingen. Duerf
49.479783000000005,6.100466,Dudelange. Mayrisch Saint-Hubert
49.653734,5.921213,Hagen. Op Eechelter
49.663559,6.298319,Roodt/Syre. Campus scolaire
49.644115,5.915882,Kleinbettingen. Gare
49.60805,6.315857,Canach. Huehlgaass
49.480107000000004,6.085257,Dudelange. Niddeschgaass
49.539678,6.283864,Welfrange. Op der Plaz
49.479873,6.086722,Dudelange. Kiirch
49.48506,6.050594,Kayl. Diddelengerstrooss
49.659639,5.923388,Steinfort. Lëtzebgerstr.81
49.479028,6.099361,Dudelange. Kräizbierg
49.708181,6.249966000000001,Junglinster. Um Lei
49.571078,5.9183449999999995,Bascharage. Prince Henri
49.602819000000004,5.909113,Fingig. Maerchen
49.508468,5.98367,Esch/Alzette. Av. de la Paix
49.486696,6.041677,Kayl. Post
49.65341,6.305905999999999,Mensdorf. Uewen am Duerf
49.742664000000005,6.095962999999999,Mersch. Uewermiersch
49.479836999999996,6.080951,Dudelange. Rue de la Fontaine
49.558313,5.924736,Bascharage/Sanem. Gare
49.659073,6.303335,Mensdorf. Rue de Roodt-Syre
49.478516,6.0931489999999995,Dudelange. Rue Belair
49.529179,5.9508589999999995,Ehlerange. Dennebësch
49.485384,6.044464,Kayl. Brill
49.487379,6.036167,Kayl. Police
49.507362,5.983651999999999,Esch/Alzette. Cinquantenaire
49.505322,5.98749,Esch/Alzette. Villa Mousset
49.478516,6.08781,Dudelange. Rue Antoine Zinnen
49.517313,5.966069,Ehlerange. Escherstrooss
49.55238,5.927667,Sanem. Op Lohr
49.487217,6.0349260000000005,Kayl. Bréck
49.478722999999995,6.082191000000001,Dudelange-Centre. Gare
49.685528000000005,5.941861,Septfontaines. Op Lauterbur
49.478417,6.082281,DUDELANGE. Rue de l'étang
49.559581,5.9218150000000005,Bascharage. Op Krattert
49.478138,6.084448,Dudelange. Gemeng
49.744525,6.11297,Rollingen. Blannenheem
49.744327,6.09999,Mersch. Nic. Welter
49.548334999999994,5.929662,Sanem. Zentrum
49.478327,6.079746,Dudelange. Rue Tattenberg
49.509978000000004,5.976047,Esch/Alzette. Schluechthaus
49.477491,6.08576,Dudelange. Strutzbierg
49.744785,6.096907,Mersch. Lankheck
49.66666,6.301348,Roodt/Syre. Bowengsbierg
49.477635,6.082479,Dudelange. Route de Thionville
49.537089,5.938813,Soleuvre. Reitschoul
49.477257,6.083558,Dudelange. Fohrmann
49.580373,5.909949,Hautcharage. Op der Kapel
49.504593,5.984182,Esch/Alzette. Place de la Paix
49.504197999999995,5.984856,Esch/Alzette. Op der Léier
49.50934,6.250065,Altwies. Beckeschmillen
49.514383,5.966653,Ehlerange. ZARE ouest
49.543939,5.931514,Sanem. Schlass
49.499883000000004,5.993423,Esch/Alzette. Leesberg
49.666290999999994,6.302741999999999,Roodt/Syre. Gare
49.562556,5.917707,Bascharage. Pierre Clement
49.53246,5.942202,Soleuvre. Aessen
49.547616,5.927739,Sanem. Kierch
49.711444,6.252375,Junglinster. Op der Gare
49.506615999999994,5.978887,Esch/Alzette. Nonnewisen
49.476448,6.084439,Dudelange. Rue de la Rivière
49.505942,5.979723,Esch/Alzette. LT (Sommet)
49.666148,6.30374,Roodt/Syre. Barriär
49.484628,6.0353580000000004,Kayl. Gare
49.608913,6.322095,Canach. Weber
49.711678000000006,6.252861,Junglinster. Rue de la Gare
49.57693,5.909536,Hautcharage. Crèche
49.482534,6.043079,Kayl. Eecherwee
49.745603,6.084097,Reckange/Mersch. Hunnebourerstr.
49.714833,6.2481860000000005,Junglinster. Op der Rumm
49.565199,5.914453,Bascharage. Dicks Lentz
49.666282,6.304998,Roodt/Syre. Hunnemillen
49.567976,5.912574,Bascharage. Brasserie
49.574871,5.909293,Hautcharage. Um Kläppchen
49.567042,5.912871,Bascharage. Boeltgen
49.531094,5.9413480000000005,Soleuvre. Collectrice
